block_number,tx_hash,log_index,stakeholder,collateralToken,parentCollectionId,conditionId,partition,amount
74990051,0x9faf93b03b4a3746a1095ec92207b15ac7be960633727e6c54e92c2f4606cb6b,426,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xea7fd8b8f32e60b576cf0523c98030008b27b889dc6696e665e39a4a8f1a2f52,"[1, 2]",73600000
74990051,0x6efd5e2147ad2c9f763c845bf00680e3d35203d1eb610207e02c92ebf9ca3cd8,440,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xea7fd8b8f32e60b576cf0523c98030008b27b889dc6696e665e39a4a8f1a2f52,"[1, 2]",133000000
74990052,0x371a3806fa78c5c771993b38fa8639704c728444cdaffe0ec9bea6ea790f4ff7,436,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xeac4ec22f9ca445759238d91d12299b57c1256b32f4a563bfde36dbc1b5fddb2,"[1, 2]",1060438
74990054,0x08859e5dc3475cec63f56c5877d532ee6896b48bfba0b2b9fbde063db2448158,363,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xb77636e216631f195c54a7649b428a3ebe64c655421c3212e6001a93548b3a4b,"[1, 2]",42000000
74990055,0x4af6d7ba1ded57c1710b36c6e6a9b5d59618fcabf7c1c4f0954b6c18d9c58285,490,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xc2a42aea477b136e79bb2fc1ac919c40794d0c821a538c3865a51cae764f7770,"[1, 2]",500000000
74990056,0x87ccae6346538c36938bc85f4f8463f2fc86b5ba54efbae16c3d64d25ed3f92e,213,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x4f4dec06bf951f4dd3b12b283d3525519713167065a495ed29df45953a36e3c6,"[1, 2]",2272725
74990057,0x86fb38bc8984d8c52013745ea862751c5761f1434975703714089dd67035a522,439,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xe2ead27fab3e29ad6c1f3d9fcd2a752e6c0b3400a3154a2a907863f4171e9f91,"[1, 2]",4010000000
74990057,0xdd25468821d10dc9d4c349a325d7a58f1cc80bbb586ed62a3966965813cc6b69,453,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x54eea1eca602d7e38833156b0487419567ae205910a0371708f414f846c5984e,"[1, 2]",4166664
74990059,0x6e5799204d2c8cdb18fe40d2a623833960650ba6b35906b6d3b82cc20be0b07c,366,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xc2a42aea477b136e79bb2fc1ac919c40794d0c821a538c3865a51cae764f7770,"[1, 2]",179150000
74990059,0x6e5799204d2c8cdb18fe40d2a623833960650ba6b35906b6d3b82cc20be0b07c,374,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xc2a42aea477b136e79bb2fc1ac919c40794d0c821a538c3865a51cae764f7770,"[1, 2]",2192516664
74990061,0xd7237efe9dc92e2f7aeb58af0eeccff514c9c38bb0f9539448594e1ee4922c32,365,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x91f30b04efa5667cc68c1d2b4cd2dbbc334b974c93476e10ebe823fc32820267,"[1, 2]",20408162
74990062,0xd0fc01e33e9c773dae57ddff1e050ea7efcac844eee01aa6c1dc0ee7c9300097,311,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xf668b1c8e01f8cc93fa0e7c5ba2e4b1d5e2b30749e5796a3a8b308412a54e3de,"[1, 2]",45450000
74990062,0x62b9200b2de5dd4d24fed5c99d25604e479d6f75ab84e8cae29b649b3e299a2a,325,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x35c96e5bedc1bf51ff54b357559233aa3eab489e0c30e645492596850d41d4bb,"[1, 2]",100000000
74990063,0xebec0db29fc8123bb3abcaf050f4133336e4c587d5f1062e21593dbc5fd88b5c,256,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x1d54eb5eac2cee8f595f3097c65da7d07f8ab5dee63d7c0c6883eb70e1e9af30,"[1, 2]",5948273
74990064,0x0d89423c935f71815c09d56b8418864d29567dee35ed098e35658d798fe77aa2,798,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x3e70b4e3bb485930443c3b32a6a596cfd43e00f581551c1b7626901f48291dda,"[1, 2]",131930000
74990064,0x0bd0f103a53c602648621a790c360dbac26002ff2525e15335928baa0da15c81,814,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xf668b1c8e01f8cc93fa0e7c5ba2e4b1d5e2b30749e5796a3a8b308412a54e3de,"[1, 2]",4488880
74990065,0x8c9b6ea3192d232fb611add04266ee9a3ca5007d1785964d9afe58ca644d9c74,468,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xd8ce35197533cbb402ebb72232069c1fb2d17a690868fbed40c875d285d84776,"[1, 2]",925000000
74990065,0xa8c749752092ca2c1f84201491585c533225ac8ff89cc100a1fee2bdc02fcb61,501,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x32108f7d15d38af3b3aa3b4c5e978f035ec0fdb38867d5d939dfef777161cc11,"[1, 2]",500000000
74990066,0x485ad9b574d17b85d530d76cc9475fd481168c2d207ede50d9a63408a7565fd5,344,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x7c94bd32c0be45c73e7f42908d7b32b07203fbcfd52409297c60f0c7e1c28a69,"[1, 2]",769230768
74990066,0x319c6b5726f3bc94976db09786e57445c3bb80242857a5eb998c78e72c58220e,362,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x1073cc3483263763397b853cb095ac8451f7e26b5a94231b5973c14bf6e7a95a,"[1, 2]",1190000
74990066,0x319c6b5726f3bc94976db09786e57445c3bb80242857a5eb998c78e72c58220e,376,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x1073cc3483263763397b853cb095ac8451f7e26b5a94231b5973c14bf6e7a95a,"[1, 2]",9996664
74990066,0x1c0ba414504e25d3e37f82883bb80d2a2788de948c718cddaef444fe1391d7fa,392,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xf668b1c8e01f8cc93fa0e7c5ba2e4b1d5e2b30749e5796a3a8b308412a54e3de,"[1, 2]",55555550
74990067,0xf70ffed2a6d5fb8a59e102cc1efc1e2baa4d4e88d35c4e5f9af8154e96b5cb1e,346,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x919f36a0a371e33f5778fdaface3a07cdba23a0c8aef1ad0c7b48d1ca528ada2,"[1, 2]",2000000000
74990067,0x156f67079a81ee8f1b7320b8b9c2f948aa5257ac55481926356547443159c6ef,364,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x2f3c5835eb28dca8ee3816264a6667fea30f372e91983c39b06ac2ff3a1b4108,"[1, 2]",5000000
74990067,0x156f67079a81ee8f1b7320b8b9c2f948aa5257ac55481926356547443159c6ef,378,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x2f3c5835eb28dca8ee3816264a6667fea30f372e91983c39b06ac2ff3a1b4108,"[1, 2]",42857141
74990067,0x18d25ada0e9cd512acddd10891af14d16931e8d64080c2a25f8fc394988c49a5,398,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x32108f7d15d38af3b3aa3b4c5e978f035ec0fdb38867d5d939dfef777161cc11,"[1, 2]",5150000
74990071,0xcd46d5d6deacd9c629fa260e000cdda4cfa24e2aa4398cb52f0088826fd1719c,412,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x11a367fea8169759c13b9dbf4547e6fb8aaecfd22f87674870f5940e86c90bdb,"[1, 2]",8474575
74990073,0x86ff544ee78c24c4ff53d13f5aace6ceb9a9b938ae158055e88dad2d2939d636,834,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x736803eb51eb2858c21b378fdd1fd9f2e4e402e5755895859c8ef7c2dada1aea,"[1, 2]",195060000
74990074,0x0aea3d7ea4ae7891b7f4b47b8bc48edeeb51328e9b3cb3876a4007257e4342d7,520,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xf668b1c8e01f8cc93fa0e7c5ba2e4b1d5e2b30749e5796a3a8b308412a54e3de,"[1, 2]",11111110
74990075,0x627c0eceab5ead86c5bf73f68f72d2094683aac2d3120ec2d39089332b7809c1,503,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xb49386feb88534d954e4482c5c938411a65ea0547bf943a4ef6f33fb887c66f0,"[1, 2]",200000000
74990077,0xbe8cab44b8c768444358307142001377681f4e42b7a1921106080abed1ba0c2c,985,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x2f3c5835eb28dca8ee3816264a6667fea30f372e91983c39b06ac2ff3a1b4108,"[1, 2]",5000000
74990077,0x5720607a5cf3381df96092a87eef7c04b14e9b7c2ec379ed1d6f6611c7d1b1a3,1005,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xb77636e216631f195c54a7649b428a3ebe64c655421c3212e6001a93548b3a4b,"[1, 2]",50000000
74990078,0xf8578a85abdf1edcdbfd8764949da6cf64a5354056fe3232b8aecae434d052e1,494,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x8839d6dee4c7c63dfeaca4794310905254738d9989f935109b727a824e19efd4,"[1, 2]",7650000
74990078,0xf8578a85abdf1edcdbfd8764949da6cf64a5354056fe3232b8aecae434d052e1,505,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x8839d6dee4c7c63dfeaca4794310905254738d9989f935109b727a824e19efd4,"[1, 2]",27000000
74990078,0xf8578a85abdf1edcdbfd8764949da6cf64a5354056fe3232b8aecae434d052e1,513,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x8839d6dee4c7c63dfeaca4794310905254738d9989f935109b727a824e19efd4,"[1, 2]",27000000
74990078,0xf8578a85abdf1edcdbfd8764949da6cf64a5354056fe3232b8aecae434d052e1,521,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x8839d6dee4c7c63dfeaca4794310905254738d9989f935109b727a824e19efd4,"[1, 2]",27000000
74990078,0xf8578a85abdf1edcdbfd8764949da6cf64a5354056fe3232b8aecae434d052e1,529,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x8839d6dee4c7c63dfeaca4794310905254738d9989f935109b727a824e19efd4,"[1, 2]",27000000
74990081,0xf75e78c7c216e6218dd2f9e31f3a9fdacc7e79c979506f879a0698f7b8b7de80,306,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x42f8e73e22bfee1b16af67b2b5a0cc030bcd51c6f1d48c150ac3bd7bcac9d89f,"[1, 2]",20000000
74990086,0x0c0641e3f64654d0096f42c9052f9f92fca2f3ea53a5e09641046da36cd4ee3d,477,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x10e6f62c7ee0df31b43f67c9206f5e7d204588605fbf1892a6bd090bdc1d0924,"[1, 2]",858009704
74990086,0x8e3c02e0d5d85c99616dc9c9fb47442de337b312fda0678befc1e3d0e1540161,495,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x42f8e73e22bfee1b16af67b2b5a0cc030bcd51c6f1d48c150ac3bd7bcac9d89f,"[1, 2]",20000000
74990087,0x46d847002a7a9807413b17a6b0dc8eef1be998b2c638fef57ed4b0561af33666,448,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x42f8e73e22bfee1b16af67b2b5a0cc030bcd51c6f1d48c150ac3bd7bcac9d89f,"[1, 2]",20000000
74990088,0xf3cbce94659df22b3f8b29aa25f7f086473319f17cafd43cf4c65348de4f874c,344,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x4a2de0775ed1464d82d71fe17311a2deec1079bfec2e0899e8646e5ad7ab625b,"[1, 2]",204290047
74990090,0x4e14b8669d851842cc67da53468481cab08ef81ab25f565e003b01c0e74eb0d0,314,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x42f8e73e22bfee1b16af67b2b5a0cc030bcd51c6f1d48c150ac3bd7bcac9d89f,"[1, 2]",20000000
74990091,0xf97683aac73a99f9e34a16fa7875f262a2360122c954474ab1dac4ae9269326f,445,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x42f8e73e22bfee1b16af67b2b5a0cc030bcd51c6f1d48c150ac3bd7bcac9d89f,"[1, 2]",20000000
74990092,0xdfa0e5b68ed1b3e71a5b89a81b70a33323856f80cef0eea5a5924930a2c6c453,555,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x42ef427d3b65855d71b0ad74a7cd6ec354b8fa0dc8e29a02562197459be976e1,"[1, 2]",26051800
74990093,0x30349564bd0d64e6942c52883fe877bcee7352ef4d10a3320d43a6f7f31d68cd,356,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x2df7bb9bb2d044408af2a3ef947fd1eb7f5a167d7322cdbb410588af4974ab4e,"[1, 2]",93000000
74990095,0xd0b3b2d18fbb6c33a7f797db40b08ecbaead665b26e682b97c8afebcbcba4e78,689,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x42f8e73e22bfee1b16af67b2b5a0cc030bcd51c6f1d48c150ac3bd7bcac9d89f,"[1, 2]",20000000
74990096,0x9b4cf863c2f02bc1c894bea331d82e93120bebdaab2d44c7cee194c0cb905feb,912,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x662ac9f2955801da780cf065b9eccedf5a67480af2aa89ab37f0f6a7f90b4c07,"[1, 2]",28176000
74990096,0xb24bb831bff77aba3c9ea71dbe7c155631b4a5a035ef3078b2749e0395a22d37,928,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xd8ce35197533cbb402ebb72232069c1fb2d17a690868fbed40c875d285d84776,"[1, 2]",200000000
74990096,0x556ae3d44bc475bbf266dd3cd3b1ba1086ecbc87f9c69d077c01b8318124cfb1,947,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x58002053c780967f5a9116073d276a0c70ac2c819bd26364e61b8f23aaf5ff03,"[1, 2]",66666665
74990099,0xcb06433a27982f9bc611a7d8eeb5e3f1a1f422c41d4c75a2637e761e5aef480c,361,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xeac4ec22f9ca445759238d91d12299b57c1256b32f4a563bfde36dbc1b5fddb2,"[1, 2]",92258736
74990100,0xe89c6ec114d10d2287c1d6e7e800885dff14a2206ae0474b9bef1746b228af7c,442,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xd8351bfb84fed610a6f091fc41dc74c3424466ab9e6e3280eb4d524579e36548,"[1, 2]",146428570
74990104,0xabc975c31adaaf81d41cf81c390e0438e0c58215f4b440664e9906e435d96e65,426,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x1073cc3483263763397b853cb095ac8451f7e26b5a94231b5973c14bf6e7a95a,"[1, 2]",15386664
74990104,0xa156f90e2f70c54c590fd07884312e79dfaf58e34f6d53b4e092ef871f52d28b,442,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xea7fd8b8f32e60b576cf0523c98030008b27b889dc6696e665e39a4a8f1a2f52,"[1, 2]",10000000
74990104,0x4081c752ff20bddf19343baa1d7e23f34e6895b9e38da6379c02c8e679af4b64,460,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x58002053c780967f5a9116073d276a0c70ac2c819bd26364e61b8f23aaf5ff03,"[1, 2]",5000000
74990105,0xfec369744b11586354610242d906003a842c725e7d80984fde3eec0894aed2b4,690,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xc2a42aea477b136e79bb2fc1ac919c40794d0c821a538c3865a51cae764f7770,"[1, 2]",600000000
74990105,0x54f38d063a8e8ecc5fc78e2087bd42a3f5337bdf2183fbcf565b55f94a5bcbdc,730,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xb7f8a72c3bdf794a7439e78a7e163a754da77a079be5c4f87148562b3b71437f,"[1, 2]",20000000
74990106,0x5104a717526b4233ee4172a5a7e9de5db9b0c4e8d3156336d25e090dabd5f85e,318,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x5fa63a3f820801f6bab4f95a9fc4453c004ab1881b6be2c2cb26c812f7efb997,"[1, 2]",14084506
74990106,0xefa72c223648043e802e0c6d60f9f9946de3807cb2f9a7694dce0d94522ad835,341,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xa2bc95b4129004f0dfcf16c7ce530c3d8d3e4af629eef0924529bdce88efca7e,"[1, 2]",20202000
74990108,0x304cde825a4e8c70819795e0ef19ea216fff59bd97e72f08b677cced20f107de,330,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xb7f8a72c3bdf794a7439e78a7e163a754da77a079be5c4f87148562b3b71437f,"[1, 2]",20000000
74990111,0x9989e9f7ea389d490d7ae1e5601277cb26902c4de92746d7b841852a5549f565,325,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xb8b434a70f06b48e67da369335cb09a1e52d4214b4105cbfd12dbdeab22bc9b0,"[1, 2]",5000000
74990111,0x8604578f885a42d06428426c094cafcb5c0643edc41a12926400ea460e812d4b,339,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x54eea1eca602d7e38833156b0487419567ae205910a0371708f414f846c5984e,"[1, 2]",5671639
74990111,0x661f7d2d1ccd2bf7253a23e244eeccaf878e2014c409208e9f9191a598659ff8,357,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xb7f8a72c3bdf794a7439e78a7e163a754da77a079be5c4f87148562b3b71437f,"[1, 2]",20000000
74990112,0x3ee722480d864848fcb78114cf7d6595481512aef4147dadad19282c37261f09,762,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x54eea1eca602d7e38833156b0487419567ae205910a0371708f414f846c5984e,"[1, 2]",1492536
74990112,0x9e6dea1cf7770e1c65844e19d9515f43e125d331188b01e32c48686ee49e80bb,780,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xb7f8a72c3bdf794a7439e78a7e163a754da77a079be5c4f87148562b3b71437f,"[1, 2]",20000000
74990112,0xfbc5d71fca13246592ae86d10665767101f07dded0b90cbb1d4a6f27d0e76f74,800,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x333993b13219beee944cf40c7c9f61d59211e320fba66ddce482ae16b899c5d0,"[1, 2]",3921567
74990112,0x461e4e4ff8528068a44bfc90796a1eca14aefb1751dcd97b3432ed0e4cecb470,816,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xf668b1c8e01f8cc93fa0e7c5ba2e4b1d5e2b30749e5796a3a8b308412a54e3de,"[1, 2]",44444440
74990113,0xbe27a095728bdfe3ba66dfacb00f3b80af9662cfa6791e24c9bf8664bf46cb42,721,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xadc9cd40be460450515ce4ed5494dcf21f30fff10e70f200a06376b182c24ae0,"[1, 2]",20202000
74990113,0x44c46d4b883f1f2ac0bdfbb4f86a25ffd98738b0fb13fddc7c96e6e0a5973fbb,741,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xfbb80ea5f8fc02ee7df8bd4f58790e1d04b874078a49a7b7028a74a2075100c9,"[1, 2]",307290000
74990116,0x84d43acaf03401d1c89f3b45d8a5eb2730973fb2d7940ecfe6a865e2eab14133,384,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xeb03251626f9116f2643a8a2134f44715b57e20d2806fec3654ca03e50ed8ae1,"[1, 2]",6000000
